item_id,restaurant_id,item_name,category,price,is_veg
35009,1735,Extra Cheese,Add-on,201,1
35010,1735,Extra Sauce,Add-on,207,1
35011,1735,Pickle,Add-on,203,1
35012,1735,House Curry,Main,545,1
35013,1735,Special Pastry,Dessert,318,1
35014,1735,Extra Sauce,Add-on,189,1
35015,1735,Chef Special Dish,Main,536,1
35016,1735,Sprite,Beverage,249,1
35017,1735,Special Thali,Main,769,1
35018,1735,Special Platter,Main,658,1
35019,1735,Side Salad,Add-on,179,1
35020,1735,Extra Cheese,Add-on,139,1
35021,1736,Garlic Bread,Add-on,71,1
35022,1736,Mayo Dip,Add-on,66,1
35023,1736,Chicken Zinger Burger,Main,289,0
35024,1736,Garlic Bread,Add-on,64,1
35025,1736,Aloo Tikki Burger,Main,250,1
35026,1736,Choco Lava Cake,Dessert,201,1
35027,1736,Veg Club Sandwich,Main,349,1
35028,1736,Cheese Pizza,Main,326,1
35029,1736,Choco Lava Cake,Dessert,184,1
35030,1736,Soft Serve Ice Cream,Dessert,186,1
35031,1736,Coke,Beverage,138,1
35032,1736,Veg Club Sandwich,Main,362,1
35033,1736,Cheese Dip,Add-on,99,1
35034,1736,Cheese Dip,Add-on,83,1
35035,1736,Sprite,Beverage,145,1
35036,1736,Veg Club Sandwich,Main,337,1
35037,1736,Veg Club Sandwich,Main,328,1
35038,1736,French Fries,Add-on,70,1
35039,1736,Chicken Zinger Burger,Main,323,0
35040,1736,Garlic Bread,Add-on,77,1
35041,1736,Chocolate Shake,Beverage,141,1
35042,1736,Coke,Beverage,148,1
35043,1736,Garlic Bread,Add-on,70,1
35044,1737,Fresh Juice,Beverage,105,1
35045,1737,Special Platter,Main,322,1
35046,1737,House Curry,Main,260,1
35047,1737,Extra Sauce,Add-on,65,1
35048,1737,Special Platter,Main,273,1
35049,1737,Special Thali,Main,251,1
35050,1737,Chef Special Dish,Main,349,1
35051,1737,Brownie,Dessert,156,1
35052,1737,Special Pastry,Dessert,129,1
35053,1737,Extra Cheese,Add-on,75,1
35054,1737,Special Thali,Main,359,1
35055,1738,Chef Special Dish,Main,131,1
35056,1738,Chef Special Dish,Main,179,1
35057,1738,Special Thali,Main,133,1
35058,1738,House Curry,Main,166,1
35059,1738,Extra Cheese,Add-on,49,1
35060,1738,Extra Cheese,Add-on,50,1
35061,1738,Chef Special Dish,Main,164,1
35062,1738,Coke,Beverage,66,1
35063,1738,Sprite,Beverage,53,1
35064,1738,Pickle,Add-on,32,1
35065,1738,House Curry,Main,146,1
35066,1738,Ice Cream Scoop,Dessert,103,1
35067,1738,Pickle,Add-on,35,1
35068,1738,House Curry,Main,179,1
35069,1738,Extra Sauce,Add-on,37,1
35070,1738,Side Salad,Add-on,48,1
35071,1738,Extra Cheese,Add-on,36,1
35072,1738,Extra Cheese,Add-on,50,1
35073,1738,Extra Cheese,Add-on,40,1
35074,1738,Water Bottle,Beverage,61,1
35075,1738,Side Salad,Add-on,50,1
35076,1738,Special Platter,Main,124,1
35077,1738,Special Platter,Main,172,1
35078,1738,Chef Special Dish,Main,155,1
35079,1738,Pickle,Add-on,36,1
35080,1738,Special Thali,Main,127,1
35081,1739,Side Salad,Add-on,41,1
35082,1739,Special Platter,Main,193,1
35083,1739,Fresh Juice,Beverage,56,1
35084,1739,Water Bottle,Beverage,51,1
35085,1739,House Curry,Main,140,1
35086,1739,Pickle,Add-on,42,1
35087,1739,Ice Cream Scoop,Dessert,78,1
35088,1739,Special Thali,Main,160,1
35089,1739,Special Pastry,Dessert,75,1
35090,1739,Extra Sauce,Add-on,33,1
35091,1739,Side Salad,Add-on,38,1
35092,1739,House Curry,Main,189,1
35093,1739,Fresh Juice,Beverage,63,1
35094,1739,Extra Cheese,Add-on,49,1
35095,1739,Coke,Beverage,77,1
35096,1739,Coke,Beverage,48,1
35097,1739,Side Salad,Add-on,49,1
35098,1739,Special Thali,Main,191,1
35099,1739,Special Platter,Main,176,1
35100,1739,Chef Special Dish,Main,189,1
35101,1739,Sprite,Beverage,57,1
35102,1739,House Curry,Main,168,1
35103,1739,Chef Special Dish,Main,171,1
35104,1739,House Curry,Main,178,1
35105,1739,Water Bottle,Beverage,72,1
35106,1739,Extra Sauce,Add-on,40,1
35107,1739,Brownie,Dessert,82,1
35108,1739,Sprite,Beverage,67,1
35109,1739,Fresh Juice,Beverage,76,1
35110,1739,Chef Special Dish,Main,134,1
35111,1740,Special Platter,Main,292,1
35112,1740,House Curry,Main,250,1
35113,1740,Side Salad,Add-on,92,1
35114,1740,Water Bottle,Beverage,144,1
35115,1740,House Curry,Main,300,1
35116,1740,House Curry,Main,320,1
35117,1740,Extra Sauce,Add-on,86,1
35118,1740,Chef Special Dish,Main,266,1
35119,1740,Side Salad,Add-on,98,1
35120,1740,Special Thali,Main,358,1
35121,1740,Pickle,Add-on,101,1
35122,1740,Extra Sauce,Add-on,78,1
35123,1741,Spring Rolls,Add-on,67,1
35124,1741,Hakka Noodles,Main,305,1
35125,1741,Paneer Chilli,Main,378,1
35126,1741,Sprite,Beverage,129,1
35127,1741,Coke,Beverage,146,1
35128,1741,Extra Schezwan Sauce,Add-on,82,1
35129,1741,Spring Rolls,Add-on,64,1
35130,1741,Manchurian (Dry),Main,267,1
35131,1741,Lemonade,Beverage,144,1
35132,1741,Coke,Beverage,100,1
35133,1741,Prawn Crackers,Add-on,96,0
35134,1741,Honey Noodles with Ice Cream,Dessert,176,1
35135,1741,Manchurian (Dry),Main,342,1
35136,1741,Chilli Oil,Add-on,89,1
35137,1741,Date Pancake,Dessert,206,1
35138,1741,Fried Rice,Main,269,1
35139,1741,Paneer Chilli,Main,357,1
35140,1741,Iced Tea,Beverage,120,1
35141,1741,Hakka Noodles,Main,345,1
35142,1741,Lemonade,Beverage,125,1
35143,1742,Special Thali,Main,151,1
35144,1742,Extra Sauce,Add-on,46,1
35145,1742,Special Platter,Main,166,1
35146,1742,House Curry,Main,129,1
35147,1742,Coke,Beverage,65,1
35148,1742,Coke,Beverage,77,1
35149,1742,Special Thali,Main,131,1
35150,1742,House Curry,Main,164,1
35151,1742,Coke,Beverage,52,1
35152,1742,Water Bottle,Beverage,63,1
35153,1742,Fresh Juice,Beverage,71,1
35154,1742,Extra Sauce,Add-on,40,1
35155,1742,Chef Special Dish,Main,171,1
35156,1742,Sprite,Beverage,56,1
35157,1742,Water Bottle,Beverage,59,1
35158,1742,Pickle,Add-on,33,1
35159,1742,Pickle,Add-on,32,1
35160,1742,Extra Cheese,Add-on,32,1
35161,1742,Sprite,Beverage,66,1
35162,1742,Sprite,Beverage,54,1
35163,1742,Sprite,Beverage,69,1
35164,1742,Side Salad,Add-on,51,1
35165,1742,Pickle,Add-on,44,1
35166,1742,Coke,Beverage,64,1
35167,1743,Butter Chicken,Main,368,0
35168,1743,Garlic Naan,Bread,68,1
35169,1743,Papad,Add-on,78,1
35170,1743,Gajar Ka Halwa,Dessert,175,1
35171,1743,Chicken Curry,Main,243,0
35172,1743,Paneer Tikka Masala,Main,248,1
35173,1743,Dal Makhani,Main,359,1
35174,1743,Kadai Paneer,Main,332,1
35175,1743,Chicken Curry,Main,380,0
35176,1743,Papad,Add-on,66,1
35177,1743,Salted Lassi,Beverage,117,1
35178,1743,Raita,Add-on,71,1
35179,1743,Paneer Tikka Masala,Main,358,1
35180,1743,Sweet Lassi,Beverage,104,1
35181,1743,Papad,Add-on,94,1
35182,1743,Paneer Tikka Masala,Main,359,1
35183,1743,Butter Chicken,Main,288,0
35184,1743,Thumbs Up,Beverage,112,1
35185,1743,Salted Lassi,Beverage,129,1
35186,1743,Onion Salad,Add-on,74,1
35187,1743,Kadai Paneer,Main,317,1
35188,1743,Coke,Beverage,151,1
35189,1743,Paneer Tikka Masala,Main,366,1
35190,1743,Salted Lassi,Beverage,104,1
35191,1743,Papad,Add-on,67,1
35192,1743,Butter Chicken,Main,271,0
35193,1743,Paneer Tikka Masala,Main,256,1
35194,1743,Chicken Curry,Main,301,0
35195,1743,Butter Chicken,Main,354,0
35196,1744,Fried Rice,Main,295,1
35197,1744,Extra Schezwan Sauce,Add-on,66,1
35198,1744,Spring Rolls,Add-on,99,1
35199,1744,Chilli Oil,Add-on,88,1
35200,1744,Momos,Add-on,88,1
35201,1744,Iced Tea,Beverage,142,1
35202,1744,Honey Noodles with Ice Cream,Dessert,151,1
35203,1744,Paneer Chilli,Main,314,1
35204,1744,Prawn Crackers,Add-on,64,0
35205,1744,Hakka Noodles,Main,272,1
35206,1744,Chilli Chicken,Main,296,0
35207,1745,Extra Cheese,Add-on,78,1
35208,1745,Side Salad,Add-on,83,1
35209,1745,Sprite,Beverage,105,1
35210,1745,Extra Sauce,Add-on,79,1
35211,1745,Special Thali,Main,327,1
35212,1745,Sprite,Beverage,141,1
35213,1745,House Curry,Main,362,1
35214,1745,House Curry,Main,257,1
35215,1745,Special Thali,Main,277,1
35216,1745,Special Pastry,Dessert,195,1
35217,1745,Extra Sauce,Add-on,81,1
35218,1745,Extra Cheese,Add-on,92,1
35219,1746,Iced Tea,Beverage,132,1
35220,1746,Extra Schezwan Sauce,Add-on,66,1
35221,1746,Sprite,Beverage,143,1
35222,1746,Prawn Crackers,Add-on,66,0
35223,1746,Date Pancake,Dessert,197,1
35224,1746,Sprite,Beverage,148,1
35225,1746,Spring Rolls,Add-on,81,1
35226,1746,Paneer Chilli,Main,355,1
35227,1746,Date Pancake,Dessert,129,1
35228,1746,Spring Rolls,Add-on,86,1
35229,1746,Momos,Add-on,98,1
35230,1746,Iced Tea,Beverage,102,1
35231,1746,Extra Schezwan Sauce,Add-on,81,1
35232,1746,Manchurian (Dry),Main,309,1
35233,1746,Chilli Chicken,Main,267,0
35234,1746,Prawn Crackers,Add-on,71,0
35235,1746,Paneer Chilli,Main,360,1
35236,1746,Momos,Add-on,89,1
35237,1746,Lemonade,Beverage,114,1
35238,1746,Chilli Chicken,Main,375,0
35239,1746,Hakka Noodles,Main,307,1
35240,1746,Lemonade,Beverage,114,1
35241,1746,Chilli Oil,Add-on,103,1
35242,1746,Paneer Chilli,Main,326,1
35243,1746,Lemonade,Beverage,143,1
35244,1747,Side Salad,Add-on,88,1
35245,1747,Special Platter,Main,313,1
35246,1747,House Curry,Main,381,1
35247,1747,Special Thali,Main,369,1
35248,1747,Coke,Beverage,115,1
35249,1747,Extra Sauce,Add-on,83,1
35250,1747,Extra Cheese,Add-on,69,1
35251,1747,Water Bottle,Beverage,105,1
35252,1747,Chef Special Dish,Main,388,1
35253,1747,Special Platter,Main,351,1
35254,1747,Special Platter,Main,241,1
35255,1747,Special Thali,Main,285,1
35256,1747,Side Salad,Add-on,101,1
35257,1747,Side Salad,Add-on,73,1
35258,1747,Special Thali,Main,353,1
35259,1747,Chef Special Dish,Main,335,1
35260,1747,Special Thali,Main,279,1
35261,1747,Ice Cream Scoop,Dessert,166,1
35262,1747,Side Salad,Add-on,92,1
35263,1747,Extra Cheese,Add-on,72,1
35264,1747,House Curry,Main,268,1
35265,1747,Pickle,Add-on,66,1
35266,1747,House Curry,Main,301,1
35267,1747,Ice Cream Scoop,Dessert,176,1
35268,1747,Coke,Beverage,138,1
35269,1747,Extra Sauce,Add-on,89,1
35270,1747,Extra Sauce,Add-on,90,1
35271,1747,Side Salad,Add-on,100,1
35272,1747,Special Thali,Main,277,1
35273,1748,Special Platter,Main,526,1
35274,1748,Extra Cheese,Add-on,137,1
35275,1748,Chef Special Dish,Main,524,1
35276,1748,Special Thali,Main,512,1
35277,1748,Side Salad,Add-on,101,1
35278,1748,Special Pastry,Dessert,292,1
35279,1748,Brownie,Dessert,241,1
35280,1748,Special Platter,Main,513,1
35281,1748,Chef Special Dish,Main,473,1
35282,1748,Pickle,Add-on,117,1
35283,1748,Coke,Beverage,180,1
35284,1748,Ice Cream Scoop,Dessert,286,1
35285,1748,Fresh Juice,Beverage,221,1
35286,1748,Extra Sauce,Add-on,107,1
35287,1748,Chef Special Dish,Main,477,1
35288,1748,House Curry,Main,395,1
35289,1749,Veg Biryani,Main,241,1
35290,1749,Boiled Egg,Add-on,75,0
35291,1749,Egg Biryani,Main,293,0
35292,1749,Coke,Beverage,115,1
35293,1749,Nimbooz,Beverage,133,1
35294,1749,Mutton Biryani,Main,389,0
35295,1749,Double Ka Meetha,Dessert,142,1
35296,1749,Papad,Add-on,66,1
35297,1749,Gulab Jamun,Dessert,199,1
35298,1749,Double Ka Meetha,Dessert,168,1
35299,1749,Chicken Dum Biryani,Main,331,0
35300,1749,Chicken Dum Biryani,Main,361,0
35301,1749,Paneer Biryani,Main,389,1
35302,1749,Nimbooz,Beverage,124,1
35303,1749,Extra Salan,Add-on,67,1
35304,1749,Gulab Jamun,Dessert,170,1
35305,1750,Special Platter,Main,336,1
35306,1750,Extra Sauce,Add-on,82,1
35307,1750,Special Pastry,Dessert,160,1
35308,1750,Extra Cheese,Add-on,102,1
35309,1750,Special Platter,Main,362,1
35310,1750,Pickle,Add-on,68,1
35311,1750,Special Thali,Main,346,1
35312,1750,Special Platter,Main,347,1
35313,1750,House Curry,Main,389,1
35314,1750,House Curry,Main,286,1
35315,1750,Sprite,Beverage,146,1
35316,1750,House Curry,Main,307,1
35317,1750,Coke,Beverage,152,1
35318,1750,Special Platter,Main,373,1
35319,1750,House Curry,Main,389,1
35320,1750,Chef Special Dish,Main,283,1
35321,1750,Special Thali,Main,272,1
35322,1750,Special Thali,Main,315,1
35323,1750,Extra Sauce,Add-on,95,1
35324,1750,Ice Cream Scoop,Dessert,177,1
35325,1750,House Curry,Main,292,1
35326,1750,House Curry,Main,340,1
35327,1750,House Curry,Main,307,1
35328,1750,Coke,Beverage,115,1
35329,1750,Pickle,Add-on,74,1
35330,1751,Water Bottle,Beverage,137,1
35331,1751,House Curry,Main,367,1
35332,1751,Special Thali,Main,269,1
35333,1751,Special Thali,Main,279,1
35334,1751,Sprite,Beverage,104,1
35335,1751,House Curry,Main,248,1
35336,1751,Extra Cheese,Add-on,78,1
35337,1751,Extra Cheese,Add-on,76,1
35338,1751,Side Salad,Add-on,66,1
35339,1751,Chef Special Dish,Main,326,1
35340,1751,Side Salad,Add-on,85,1
35341,1751,Chef Special Dish,Main,303,1
35342,1751,Ice Cream Scoop,Dessert,140,1
35343,1751,House Curry,Main,307,1
35344,1751,Chef Special Dish,Main,300,1
35345,1751,Chef Special Dish,Main,269,1
35346,1751,Water Bottle,Beverage,150,1
35347,1751,Special Thali,Main,329,1
35348,1751,Extra Sauce,Add-on,66,1
35349,1751,Special Thali,Main,341,1
35350,1751,Chef Special Dish,Main,365,1
35351,1751,Side Salad,Add-on,81,1
35352,1751,Special Platter,Main,254,1
35353,1751,Extra Cheese,Add-on,95,1
35354,1752,Coke,Beverage,101,1
35355,1752,Nimbooz,Beverage,137,1
35356,1752,Mutton Biryani,Main,263,0
35357,1752,Extra Salan,Add-on,86,1
35358,1752,Gulab Jamun,Dessert,145,1
35359,1752,Coke,Beverage,152,1
35360,1752,Mutton Biryani,Main,265,0
35361,1752,Chicken 65 (Side),Add-on,78,0
35362,1752,Double Ka Meetha,Dessert,143,1
35363,1752,Extra Salan,Add-on,88,1
35364,1752,Coke,Beverage,139,1
35365,1752,Papad,Add-on,67,1
35366,1752,Paneer Biryani,Main,295,1
35367,1752,Mutton Biryani,Main,382,0
35368,1752,Mutton Biryani,Main,335,0
35369,1752,Egg Biryani,Main,383,0
35370,1752,Masala Thumbs Up,Beverage,127,1
35371,1752,Extra Salan,Add-on,86,1
35372,1752,Sprite,Beverage,102,1
35373,1752,Papad,Add-on,98,1
35374,1752,Veg Biryani,Main,260,1
35375,1753,Manchurian (Dry),Main,283,1
35376,1753,Honey Noodles with Ice Cream,Dessert,180,1
35377,1753,Prawn Crackers,Add-on,85,0
35378,1753,Spring Rolls,Add-on,87,1
35379,1753,Honey Noodles with Ice Cream,Dessert,133,1
35380,1753,Chilli Chicken,Main,342,0
35381,1753,Sprite,Beverage,145,1
35382,1753,Iced Tea,Beverage,123,1
35383,1753,Chilli Chicken,Main,264,0
35384,1753,Paneer Chilli,Main,247,1
35385,1753,Date Pancake,Dessert,145,1
35386,1753,Spring Rolls,Add-on,79,1
35387,1753,Hakka Noodles,Main,260,1
35388,1753,Spring Rolls,Add-on,68,1
35389,1753,Spring Rolls,Add-on,101,1
35390,1753,Sprite,Beverage,98,1
35391,1753,Date Pancake,Dessert,151,1
35392,1753,Honey Noodles with Ice Cream,Dessert,171,1
35393,1753,Honey Noodles with Ice Cream,Dessert,146,1
35394,1753,Chilli Chicken,Main,316,0
35395,1753,Lemonade,Beverage,104,1
35396,1753,Manchurian (Dry),Main,349,1
35397,1753,Fried Rice,Main,246,1
35398,1753,Iced Tea,Beverage,129,1
35399,1753,Prawn Crackers,Add-on,94,0
35400,1754,Gulab Jamun,Dessert,161,1
35401,1754,Paneer Tikka Masala,Main,384,1
35402,1754,Coke,Beverage,103,1
35403,1754,Dal Makhani,Main,317,1
35404,1754,Butter Chicken,Main,377,0
35405,1754,Lachha Paratha,Bread,62,1
35406,1754,Chicken Curry,Main,299,0
35407,1754,Lachha Paratha,Bread,61,1
35408,1754,Gajar Ka Halwa,Dessert,133,1
35409,1754,Papad,Add-on,79,1
35410,1754,Butter Chicken,Main,300,0
35411,1755,House Curry,Main,185,1
35412,1755,Extra Cheese,Add-on,47,1
35413,1755,Extra Cheese,Add-on,37,1
35414,1755,Side Salad,Add-on,37,1
35415,1755,Special Thali,Main,187,1
35416,1755,Fresh Juice,Beverage,56,1
35417,1755,House Curry,Main,136,1
35418,1755,Pickle,Add-on,43,1
35419,1755,Extra Cheese,Add-on,38,1
35420,1755,Chef Special Dish,Main,151,1
35421,1755,Coke,Beverage,62,1
35422,1755,Pickle,Add-on,40,1
35423,1755,Pickle,Add-on,50,1
35424,1755,Side Salad,Add-on,50,1
35425,1755,Special Pastry,Dessert,78,1
35426,1755,Extra Cheese,Add-on,48,1
35427,1755,Special Thali,Main,172,1
35428,1755,Chef Special Dish,Main,188,1
35429,1755,Special Thali,Main,125,1
35430,1755,Special Platter,Main,191,1
35431,1755,Ice Cream Scoop,Dessert,86,1
35432,1755,Extra Cheese,Add-on,32,1
35433,1755,Fresh Juice,Beverage,54,1
35434,1755,House Curry,Main,192,1
35435,1755,Extra Cheese,Add-on,40,1
35436,1755,Brownie,Dessert,87,1
35437,1755,Special Platter,Main,124,1
35438,1756,Cheese Dip,Add-on,45,1
35439,1756,Brownie,Dessert,84,1
35440,1756,Soft Serve Ice Cream,Dessert,99,1
35441,1756,Coke,Beverage,61,1
35442,1756,Coke,Beverage,57,1
35443,1756,Cheese Dip,Add-on,35,1
35444,1756,Veg Club Sandwich,Main,166,1
35445,1756,Chocolate Shake,Beverage,74,1
35446,1756,Soft Serve Ice Cream,Dessert,82,1
35447,1756,French Fries,Add-on,38,1
35448,1756,Veg Club Sandwich,Main,126,1
35449,1756,Peri Peri Fries,Add-on,39,1
35450,1756,Mayo Dip,Add-on,50,1
35451,1756,Chicken Zinger Burger,Main,144,0
35452,1756,Iced Tea,Beverage,51,1
35453,1756,Peri Peri Fries,Add-on,33,1
35454,1756,Cheese Dip,Add-on,32,1
35455,1756,Cheese Pizza,Main,140,1
35456,1756,Cheese Pizza,Main,155,1
35457,1757,Prawn Crackers,Add-on,68,0
35458,1757,Extra Schezwan Sauce,Add-on,82,1
35459,1757,Fried Rice,Main,250,1
35460,1757,Manchurian (Dry),Main,380,1
35461,1757,Manchurian (Dry),Main,296,1
35462,1757,Momos,Add-on,73,1
35463,1757,Date Pancake,Dessert,206,1
35464,1757,Coke,Beverage,121,1
35465,1757,Coke,Beverage,147,1
35466,1757,Chilli Oil,Add-on,95,1
35467,1757,Prawn Crackers,Add-on,86,0
35468,1757,Chilli Chicken,Main,380,0
35469,1757,Sprite,Beverage,142,1
35470,1757,Chilli Oil,Add-on,64,1
35471,1758,Coke,Beverage,134,1
35472,1758,Extra Cheese,Add-on,70,1
35473,1758,House Curry,Main,369,1
35474,1758,House Curry,Main,342,1
35475,1758,Fresh Juice,Beverage,110,1
35476,1758,Chef Special Dish,Main,385,1
35477,1758,House Curry,Main,298,1
35478,1758,Special Pastry,Dessert,151,1
35479,1758,Extra Sauce,Add-on,79,1
35480,1758,Special Thali,Main,287,1
35481,1758,House Curry,Main,305,1
35482,1758,Chef Special Dish,Main,358,1
35483,1758,Pickle,Add-on,94,1
35484,1758,Water Bottle,Beverage,143,1
35485,1758,House Curry,Main,310,1
35486,1758,Sprite,Beverage,150,1
35487,1759,Butter Chicken,Main,283,0
35488,1759,Dal Makhani,Main,358,1
35489,1759,Gajar Ka Halwa,Dessert,204,1
35490,1759,Dal Makhani,Main,299,1
35491,1759,Thumbs Up,Beverage,152,1
35492,1759,Thumbs Up,Beverage,108,1
35493,1759,Paneer Tikka Masala,Main,358,1
35494,1759,Tandoori Roti,Bread,62,1
35495,1759,Papad,Add-on,101,1
35496,1759,Gajar Ka Halwa,Dessert,143,1
35497,1759,Tandoori Roti,Bread,65,1
35498,1759,Tandoori Roti,Bread,48,1
35499,1759,Dal Makhani,Main,351,1
35500,1760,Side Salad,Add-on,165,1
35501,1760,Special Platter,Main,526,1
35502,1760,Special Thali,Main,666,1
35503,1760,Ice Cream Scoop,Dessert,335,1
35504,1760,Special Platter,Main,703,1
35505,1760,Special Thali,Main,569,1
35506,1760,Extra Sauce,Add-on,203,1
35507,1760,Sprite,Beverage,287,1
35508,1760,House Curry,Main,495,1
35509,1760,Special Platter,Main,660,1
35510,1760,Special Thali,Main,766,1
35511,1760,Chef Special Dish,Main,609,1
35512,1760,Extra Cheese,Add-on,164,1
35513,1760,Extra Cheese,Add-on,139,1
35514,1760,Extra Cheese,Add-on,140,1
35515,1760,Extra Sauce,Add-on,159,1
35516,1760,Coke,Beverage,269,1
35517,1760,Extra Sauce,Add-on,136,1
35518,1760,Brownie,Dessert,264,1
35519,1760,Side Salad,Add-on,189,1
35520,1760,Sprite,Beverage,222,1
35521,1760,Extra Cheese,Add-on,138,1
35522,1760,Extra Sauce,Add-on,180,1
35523,1760,Water Bottle,Beverage,307,1
35524,1761,House Curry,Main,178,1
35525,1761,Side Salad,Add-on,35,1
35526,1761,Water Bottle,Beverage,70,1
35527,1761,Fresh Juice,Beverage,77,1
35528,1761,Extra Cheese,Add-on,34,1
35529,1761,Pickle,Add-on,50,1
35530,1761,Special Thali,Main,127,1
35531,1761,Special Pastry,Dessert,65,1
35532,1761,Special Platter,Main,166,1
35533,1761,Water Bottle,Beverage,68,1
35534,1761,House Curry,Main,190,1
35535,1761,Chef Special Dish,Main,155,1
35536,1761,Special Thali,Main,164,1
35537,1761,Side Salad,Add-on,39,1
35538,1761,Special Platter,Main,175,1
35539,1761,Special Thali,Main,186,1
35540,1761,Chef Special Dish,Main,150,1
35541,1761,Special Platter,Main,133,1
35542,1761,Special Platter,Main,173,1
35543,1761,Special Thali,Main,145,1
35544,1761,Sprite,Beverage,53,1
35545,1762,Extra Sauce,Add-on,95,1
35546,1762,Side Salad,Add-on,79,1
35547,1762,Ice Cream Scoop,Dessert,142,1
35548,1762,Extra Cheese,Add-on,85,1
35549,1762,Special Pastry,Dessert,128,1
35550,1762,Special Platter,Main,302,1
35551,1762,Extra Sauce,Add-on,84,1
35552,1762,Chef Special Dish,Main,361,1
35553,1762,Extra Sauce,Add-on,81,1
35554,1762,Extra Cheese,Add-on,100,1
35555,1762,Special Platter,Main,247,1
35556,1762,Fresh Juice,Beverage,130,1
35557,1762,Extra Cheese,Add-on,66,1
35558,1762,Special Platter,Main,358,1
35559,1762,Pickle,Add-on,84,1
35560,1762,Fresh Juice,Beverage,112,1
35561,1762,Chef Special Dish,Main,286,1
35562,1762,House Curry,Main,385,1
35563,1762,Coke,Beverage,110,1
35564,1762,Brownie,Dessert,199,1
35565,1762,Special Platter,Main,325,1
35566,1762,Special Pastry,Dessert,160,1
35567,1762,Special Thali,Main,240,1
35568,1762,Ice Cream Scoop,Dessert,204,1
35569,1762,Pickle,Add-on,80,1
35570,1762,Fresh Juice,Beverage,117,1
35571,1762,Water Bottle,Beverage,138,1
35572,1762,Special Platter,Main,374,1
35573,1763,House Curry,Main,162,1
35574,1763,Side Salad,Add-on,45,1
35575,1763,Special Platter,Main,139,1
35576,1763,Side Salad,Add-on,36,1
35577,1763,Brownie,Dessert,68,1
35578,1763,Chef Special Dish,Main,160,1
35579,1763,Side Salad,Add-on,37,1
35580,1763,Chef Special Dish,Main,167,1
35581,1763,Pickle,Add-on,32,1
35582,1763,Special Platter,Main,145,1
35583,1763,Special Platter,Main,185,1
35584,1763,Fresh Juice,Beverage,63,1
35585,1763,Fresh Juice,Beverage,58,1
35586,1763,Water Bottle,Beverage,59,1
35587,1763,Water Bottle,Beverage,53,1
35588,1763,Extra Cheese,Add-on,39,1
35589,1763,Coke,Beverage,55,1
35590,1763,Special Platter,Main,149,1
35591,1763,Special Thali,Main,148,1
35592,1763,Chef Special Dish,Main,166,1
35593,1763,House Curry,Main,159,1
35594,1764,Special Platter,Main,394,1
35595,1764,Chef Special Dish,Main,436,1
35596,1764,Side Salad,Add-on,144,1
35597,1764,Special Platter,Main,428,1
35598,1764,Water Bottle,Beverage,221,1
35599,1764,Side Salad,Add-on,106,1
35600,1764,Special Pastry,Dessert,268,1
35601,1764,Special Platter,Main,552,1
35602,1764,Extra Sauce,Add-on,133,1
35603,1764,Extra Sauce,Add-on,127,1
35604,1764,Special Pastry,Dessert,224,1
35605,1764,Special Thali,Main,534,1
35606,1764,Special Thali,Main,497,1
35607,1765,Fried Rice,Main,331,1
35608,1765,Manchurian (Dry),Main,247,1
35609,1765,Prawn Crackers,Add-on,85,0
35610,1765,Lemonade,Beverage,130,1
35611,1765,Fried Rice,Main,290,1
35612,1765,Hakka Noodles,Main,300,1
35613,1765,Manchurian (Dry),Main,307,1
35614,1765,Fried Rice,Main,374,1
35615,1765,Date Pancake,Dessert,130,1
35616,1765,Lemonade,Beverage,100,1
35617,1765,Fried Rice,Main,284,1
35618,1765,Manchurian (Dry),Main,290,1
35619,1765,Honey Noodles with Ice Cream,Dessert,175,1
35620,1765,Paneer Chilli,Main,256,1
35621,1765,Momos,Add-on,71,1
35622,1765,Date Pancake,Dessert,141,1
35623,1765,Spring Rolls,Add-on,67,1
35624,1765,Fried Rice,Main,341,1
35625,1765,Paneer Chilli,Main,252,1
35626,1765,Honey Noodles with Ice Cream,Dessert,188,1
35627,1765,Chilli Chicken,Main,271,0
35628,1765,Hakka Noodles,Main,261,1
35629,1765,Sprite,Beverage,125,1
35630,1765,Coke,Beverage,137,1
35631,1765,Chilli Oil,Add-on,75,1
35632,1765,Chilli Chicken,Main,276,0
35633,1765,Chilli Oil,Add-on,68,1
35634,1765,Chilli Chicken,Main,250,0
35635,1765,Paneer Chilli,Main,296,1
35636,1766,Salted Lassi,Beverage,121,1
35637,1766,Butter Chicken,Main,371,0
35638,1766,Kadai Paneer,Main,344,1
35639,1766,Paneer Tikka Masala,Main,279,1
35640,1766,Tandoori Roti,Bread,77,1
35641,1766,Sweet Lassi,Beverage,149,1
35642,1766,Sweet Lassi,Beverage,98,1
35643,1766,Papad,Add-on,71,1
35644,1766,Raita,Add-on,78,1
35645,1766,Onion Salad,Add-on,82,1
35646,1766,Chicken Curry,Main,257,0
35647,1766,Paneer Tikka Masala,Main,274,1
35648,1766,Extra Butter,Add-on,80,1
35649,1766,Butter Chicken,Main,302,0
35650,1766,Paneer Tikka Masala,Main,329,1
35651,1766,Roomali Roti,Bread,60,1
35652,1766,Raita,Add-on,66,1
35653,1766,Lachha Paratha,Bread,71,1
35654,1766,Masala Chaas,Beverage,129,1
35655,1766,Garlic Naan,Bread,56,1
35656,1766,Rasmalai,Dessert,179,1
35657,1766,Paneer Tikka Masala,Main,272,1
