user_id,segment,city,preferred_zone,historical_order_freq_monthly,account_age_days,favorite_category,time_habit
40624,budget,Pune,South,6,929,None,Lunch
40625,budget,Delhi NCR,East,15,246,None,Lunch
40626,budget,Hyderabad,Central,18,644,None,None
40627,premium,Bangalore,North,10,612,None,None
40628,budget,Pune,West,15,442,Dessert,None
40629,occasional,Pune,North,2,629,Bread,None
40630,mid-range,Pune,West,9,293,Dessert,LateNight
40631,mid-range,Pune,West,6,810,None,None
40632,budget,Bangalore,West,15,454,None,Lunch
40633,mid-range,Bangalore,Central,10,800,None,Lunch
40634,premium,Mumbai,East,8,174,None,LateNight
40635,budget,Mumbai,Central,11,383,None,Lunch
40636,mid-range,Hyderabad,North,2,905,None,None
40637,mid-range,Mumbai,North,9,672,None,None
40638,mid-range,Mumbai,South,3,692,None,None
40639,mid-range,Hyderabad,North,10,130,None,Dinner
40640,budget,Delhi NCR,Central,8,151,None,None
40641,mid-range,Mumbai,East,5,465,None,LateNight
40642,premium,Mumbai,West,11,682,None,Dinner
40643,mid-range,Mumbai,Central,5,247,Beverage,None
40644,mid-range,Mumbai,East,15,791,None,Dinner
40645,mid-range,Delhi NCR,North,5,860,None,Morning
40646,mid-range,Pune,South,7,171,None,Dinner
40647,budget,Hyderabad,North,21,956,None,None
40648,mid-range,Pune,West,11,927,None,None
40649,mid-range,Hyderabad,North,5,240,Dessert,None
40650,mid-range,Delhi NCR,North,7,344,Beverage,Dinner
40651,mid-range,Mumbai,West,8,130,Bread,None
40652,budget,Pune,North,14,616,Beverage,Dinner
40653,mid-range,Pune,South,4,31,None,Lunch
40654,budget,Bangalore,South,10,682,None,Lunch
40655,budget,Mumbai,West,16,919,Beverage,None
40656,mid-range,Hyderabad,East,9,234,Dessert,None
40657,budget,Delhi NCR,South,12,550,None,None
40658,budget,Bangalore,West,11,763,Bread,Lunch
40659,mid-range,Pune,East,12,261,None,Dinner
40660,mid-range,Mumbai,North,5,383,Dessert,Dinner
40661,mid-range,Mumbai,North,3,424,None,Lunch
40662,budget,Hyderabad,East,15,713,None,Lunch
40663,occasional,Bangalore,East,4,870,None,Morning
40664,mid-range,Bangalore,North,11,663,None,None
40665,occasional,Hyderabad,East,2,201,None,Lunch
40666,budget,Delhi NCR,West,16,539,None,Dinner
40667,mid-range,Hyderabad,Central,8,753,Add-on,None
40668,mid-range,Mumbai,North,5,60,Bread,Morning
40669,budget,Bangalore,West,17,374,None,Lunch
40670,budget,Mumbai,East,14,518,Beverage,Dinner
40671,mid-range,Bangalore,Central,8,205,None,LateNight
40672,mid-range,Hyderabad,East,5,629,None,None
40673,budget,Mumbai,Central,12,742,Beverage,None
40674,premium,Pune,West,15,848,None,Dinner
40675,budget,Hyderabad,Central,17,89,None,Morning
40676,budget,Delhi NCR,West,14,680,None,None
40677,mid-range,Mumbai,North,4,27,None,None
40678,premium,Hyderabad,South,7,109,Beverage,None
40679,mid-range,Pune,South,8,787,Beverage,LateNight
40680,mid-range,Hyderabad,East,7,262,None,None
40681,budget,Bangalore,South,15,565,Add-on,Lunch
40682,budget,Mumbai,North,13,949,Bread,Lunch
40683,mid-range,Pune,North,12,38,None,LateNight
40684,budget,Pune,Central,8,428,Bread,None
40685,budget,Bangalore,South,13,642,None,Dinner
40686,budget,Bangalore,South,15,188,None,Dinner
40687,budget,Delhi NCR,East,11,486,Bread,Lunch
40688,mid-range,Bangalore,Central,6,243,Beverage,None
40689,budget,Bangalore,East,9,597,Add-on,LateNight
40690,budget,Bangalore,North,8,14,Dessert,Dinner
40691,budget,Pune,West,21,770,None,Lunch
40692,budget,Bangalore,Central,12,490,None,None
40693,mid-range,Hyderabad,West,2,681,Beverage,None
40694,mid-range,Pune,Central,6,502,None,Dinner
40695,budget,Pune,West,9,838,None,None
40696,mid-range,Delhi NCR,Central,12,467,None,None
40697,budget,Delhi NCR,Central,17,613,Dessert,None
40698,budget,Pune,South,19,385,Dessert,None
40699,budget,Bangalore,South,12,473,None,None
40700,budget,Hyderabad,South,14,626,None,Lunch
40701,budget,Mumbai,North,14,485,None,Dinner
40702,premium,Hyderabad,North,13,511,Dessert,None
40703,budget,Hyderabad,South,20,817,Beverage,Dinner
40704,budget,Mumbai,North,13,694,None,None
40705,budget,Pune,West,21,450,None,Lunch
40706,mid-range,Pune,East,3,119,None,None
40707,budget,Hyderabad,South,11,47,None,None
40708,premium,Mumbai,North,13,372,Bread,Lunch
40709,occasional,Pune,North,1,347,Beverage,Dinner
40710,budget,Hyderabad,South,14,117,Beverage,Dinner
40711,premium,Bangalore,South,10,41,None,None
40712,mid-range,Bangalore,Central,9,415,Dessert,None
40713,mid-range,Delhi NCR,West,8,29,Beverage,LateNight
40714,mid-range,Bangalore,North,2,380,Add-on,LateNight
40715,budget,Delhi NCR,South,13,350,None,None
40716,premium,Delhi NCR,Central,15,855,None,Lunch
40717,mid-range,Mumbai,Central,5,733,None,Lunch
40718,mid-range,Hyderabad,North,12,306,None,None
40719,mid-range,Delhi NCR,North,4,583,Dessert,Dinner
40720,mid-range,Delhi NCR,Central,5,782,Add-on,LateNight
40721,occasional,Pune,South,3,178,None,Dinner
40722,premium,Mumbai,Central,5,782,None,LateNight
40723,budget,Mumbai,South,19,853,None,LateNight
40724,mid-range,Pune,North,4,21,None,Lunch
40725,occasional,Hyderabad,East,1,369,None,Lunch
40726,mid-range,Hyderabad,East,11,181,None,None
40727,mid-range,Bangalore,East,5,797,Dessert,Dinner
40728,budget,Pune,North,8,621,Add-on,None
40729,mid-range,Hyderabad,South,12,900,None,LateNight
40730,budget,Mumbai,Central,18,418,None,Lunch
40731,mid-range,Delhi NCR,South,5,307,Dessert,None
40732,budget,Mumbai,South,11,671,None,LateNight
40733,mid-range,Mumbai,West,8,113,None,Lunch
40734,budget,Hyderabad,West,10,252,None,None
40735,premium,Mumbai,West,22,795,Dessert,None
40736,budget,Hyderabad,North,17,386,None,None
40737,budget,Mumbai,Central,17,795,None,None
40738,premium,Pune,East,15,270,None,Dinner
40739,occasional,Bangalore,South,2,311,Beverage,Lunch
40740,premium,Pune,North,14,664,Bread,Lunch
40741,premium,Bangalore,East,13,746,Beverage,None
40742,occasional,Delhi NCR,South,2,174,Dessert,None
40743,budget,Mumbai,West,15,103,None,Lunch
40744,budget,Bangalore,South,14,386,None,Lunch
40745,mid-range,Hyderabad,Central,8,357,Bread,Dinner
40746,occasional,Mumbai,Central,2,722,None,Dinner
40747,mid-range,Bangalore,East,5,678,None,Dinner
40748,mid-range,Bangalore,Central,2,830,None,LateNight
40749,budget,Mumbai,Central,16,650,None,Dinner
40750,mid-range,Delhi NCR,East,7,722,None,LateNight
40751,premium,Delhi NCR,East,10,328,None,Morning
40752,budget,Hyderabad,South,13,400,Add-on,None
40753,budget,Bangalore,South,9,100,None,None
40754,mid-range,Pune,South,7,210,None,Dinner
40755,mid-range,Hyderabad,West,11,357,None,None
40756,mid-range,Mumbai,North,10,255,None,None
40757,mid-range,Bangalore,East,8,425,None,Lunch
40758,mid-range,Delhi NCR,South,6,537,None,Morning
40759,mid-range,Delhi NCR,East,6,654,None,Morning
40760,budget,Bangalore,South,16,599,None,Dinner
40761,mid-range,Delhi NCR,South,4,906,Dessert,None
40762,budget,Mumbai,South,16,388,Add-on,None
40763,budget,Bangalore,West,10,788,Beverage,Dinner
40764,budget,Delhi NCR,North,6,114,Beverage,None
40765,mid-range,Delhi NCR,North,10,309,Beverage,None
40766,budget,Bangalore,East,8,505,None,Lunch
40767,occasional,Pune,South,1,448,None,Dinner
40768,premium,Bangalore,South,12,482,Add-on,None
40769,mid-range,Bangalore,Central,4,791,None,None
40770,premium,Mumbai,West,15,146,Beverage,Morning
40771,premium,Mumbai,South,14,827,Dessert,Lunch
40772,mid-range,Pune,Central,6,429,None,Dinner
40773,budget,Delhi NCR,Central,22,767,None,Morning
40774,budget,Pune,Central,19,979,Beverage,Lunch
40775,mid-range,Delhi NCR,Central,7,866,None,Morning
40776,budget,Hyderabad,South,18,370,None,Dinner
40777,budget,Pune,North,14,155,None,None
40778,premium,Bangalore,West,16,15,Beverage,None
40779,occasional,Bangalore,South,2,109,Add-on,Lunch
40780,budget,Mumbai,East,13,834,None,Lunch
40781,premium,Delhi NCR,South,13,663,None,LateNight
40782,premium,Delhi NCR,East,8,66,None,Morning
40783,budget,Pune,Central,9,109,None,LateNight
40784,mid-range,Bangalore,Central,8,732,None,None
40785,mid-range,Mumbai,North,3,280,Bread,None
40786,budget,Delhi NCR,West,11,115,None,None
40787,budget,Delhi NCR,North,21,626,Beverage,None
40788,budget,Delhi NCR,East,12,301,None,None
40789,budget,Delhi NCR,South,12,920,None,Morning
40790,budget,Mumbai,East,8,818,Add-on,Lunch
40791,budget,Pune,North,17,434,Dessert,Lunch
40792,mid-range,Bangalore,South,15,21,None,Morning
40793,mid-range,Bangalore,Central,10,575,Dessert,Lunch
40794,mid-range,Hyderabad,South,9,223,None,Lunch
40795,budget,Mumbai,North,12,703,Bread,Lunch
40796,budget,Delhi NCR,South,21,454,None,Morning
40797,budget,Pune,South,16,610,None,None
40798,mid-range,Hyderabad,North,7,40,Beverage,None
40799,budget,Hyderabad,South,13,995,Dessert,Dinner
40800,mid-range,Bangalore,Central,8,350,None,Dinner
40801,budget,Mumbai,Central,19,682,Bread,Dinner
40802,budget,Delhi NCR,North,25,129,None,None
40803,budget,Mumbai,West,18,99,None,Lunch
40804,mid-range,Delhi NCR,East,10,925,None,Dinner
40805,budget,Delhi NCR,West,21,327,None,Dinner
40806,budget,Hyderabad,East,9,399,None,Dinner
40807,premium,Hyderabad,North,14,208,None,Lunch
40808,mid-range,Pune,West,8,83,Beverage,None
40809,budget,Delhi NCR,North,17,501,Bread,None
40810,budget,Hyderabad,East,9,475,None,Morning
40811,budget,Mumbai,East,17,42,None,Dinner
40812,budget,Mumbai,West,14,113,Beverage,Lunch
40813,mid-range,Pune,East,9,46,None,Dinner
40814,mid-range,Hyderabad,North,8,292,None,None
40815,mid-range,Pune,East,11,984,None,Lunch
40816,budget,Bangalore,West,14,797,Add-on,None
40817,occasional,Delhi NCR,North,1,535,Beverage,None
40818,budget,Delhi NCR,North,12,527,None,None
40819,mid-range,Bangalore,West,10,862,Beverage,Dinner
40820,mid-range,Bangalore,North,8,219,None,Lunch
40821,occasional,Mumbai,North,2,778,Beverage,None
40822,occasional,Hyderabad,West,2,775,Beverage,None
40823,budget,Mumbai,West,9,828,Add-on,Lunch
40824,budget,Delhi NCR,East,16,451,None,Dinner
40825,mid-range,Pune,East,13,638,None,Lunch
40826,budget,Mumbai,South,16,123,Dessert,None
40827,mid-range,Bangalore,West,3,424,None,None
40828,premium,Pune,East,11,789,Dessert,Morning
40829,budget,Hyderabad,South,11,979,None,Lunch
40830,budget,Pune,Central,8,245,None,Lunch
40831,budget,Bangalore,Central,17,927,Bread,None
40832,premium,Hyderabad,South,12,710,None,None
40833,budget,Delhi NCR,North,12,546,None,Dinner
40834,mid-range,Pune,East,6,329,Add-on,Dinner
40835,budget,Bangalore,North,9,720,None,None
40836,budget,Mumbai,East,15,818,None,LateNight
40837,budget,Mumbai,Central,14,284,None,Dinner
40838,budget,Mumbai,North,5,165,None,Dinner
40839,premium,Pune,East,13,288,None,Lunch
40840,mid-range,Mumbai,North,7,242,None,None
40841,occasional,Delhi NCR,South,2,392,None,LateNight
40842,mid-range,Mumbai,Central,8,976,Beverage,None
40843,premium,Bangalore,West,7,186,None,Dinner
40844,mid-range,Mumbai,Central,5,29,Add-on,None
40845,budget,Delhi NCR,West,13,466,Bread,Dinner
40846,mid-range,Mumbai,Central,4,698,None,Lunch
40847,budget,Mumbai,East,15,183,Beverage,None
40848,budget,Bangalore,East,13,196,Beverage,None
40849,occasional,Mumbai,South,2,692,None,Morning
40850,mid-range,Delhi NCR,North,7,222,Dessert,LateNight
40851,budget,Mumbai,West,14,927,Dessert,None
40852,mid-range,Hyderabad,South,1,293,None,None
40853,mid-range,Mumbai,North,10,983,Add-on,None
40854,mid-range,Hyderabad,West,9,751,None,Dinner
40855,mid-range,Pune,West,7,898,None,Dinner
40856,budget,Pune,West,19,62,None,Dinner
40857,occasional,Pune,Central,3,696,None,Dinner
40858,budget,Pune,East,15,383,None,None
40859,mid-range,Mumbai,South,5,40,None,Dinner
40860,mid-range,Bangalore,Central,10,738,Dessert,None
40861,mid-range,Hyderabad,Central,10,550,Add-on,None
40862,budget,Pune,East,10,696,None,None
40863,occasional,Bangalore,East,2,321,None,Dinner
40864,occasional,Mumbai,West,3,750,None,None
40865,budget,Mumbai,North,13,365,None,None
40866,mid-range,Pune,North,11,430,None,LateNight
40867,mid-range,Mumbai,North,7,528,None,None
40868,mid-range,Delhi NCR,Central,5,835,Beverage,Morning
40869,occasional,Mumbai,South,1,927,None,Morning
40870,budget,Pune,North,15,374,None,Lunch
40871,mid-range,Pune,East,8,479,None,None
40872,mid-range,Mumbai,West,5,467,None,Dinner
40873,budget,Hyderabad,Central,11,501,None,Dinner
40874,budget,Pune,Central,18,838,Add-on,Lunch
40875,occasional,Hyderabad,West,2,986,Beverage,None
40876,budget,Delhi NCR,East,13,628,Add-on,Lunch
40877,mid-range,Delhi NCR,South,4,670,None,Dinner
40878,premium,Hyderabad,Central,15,840,None,None
40879,budget,Hyderabad,South,19,522,None,None
40880,mid-range,Pune,South,9,269,None,Dinner
40881,mid-range,Hyderabad,South,13,365,None,Lunch
40882,budget,Pune,East,14,729,None,None
40883,budget,Pune,South,11,158,None,LateNight
40884,mid-range,Delhi NCR,North,12,646,Bread,None
40885,occasional,Pune,East,1,988,Dessert,Morning
40886,mid-range,Bangalore,West,6,340,None,None
40887,budget,Hyderabad,West,14,568,Beverage,Lunch
40888,mid-range,Delhi NCR,North,2,519,None,Morning
40889,mid-range,Pune,South,10,974,Beverage,Dinner
40890,budget,Pune,South,12,442,None,None
40891,mid-range,Pune,Central,4,743,None,None
40892,mid-range,Pune,Central,7,387,None,Lunch
40893,mid-range,Delhi NCR,East,7,363,None,None
40894,mid-range,Delhi NCR,Central,5,411,Beverage,Dinner
40895,premium,Bangalore,West,12,688,None,None
40896,budget,Pune,North,16,429,None,Morning
40897,premium,Pune,North,17,794,Add-on,None
40898,mid-range,Hyderabad,South,1,898,None,Lunch
40899,budget,Mumbai,North,20,266,None,None
40900,mid-range,Delhi NCR,East,5,135,None,Lunch
40901,mid-range,Bangalore,South,7,368,Add-on,Dinner
40902,budget,Bangalore,Central,8,112,None,Dinner
40903,mid-range,Mumbai,West,8,54,Dessert,LateNight
40904,mid-range,Mumbai,West,14,941,Bread,Lunch
40905,budget,Pune,Central,18,769,None,Dinner
40906,occasional,Mumbai,North,3,991,None,Dinner
40907,mid-range,Delhi NCR,East,6,573,None,Dinner
40908,mid-range,Mumbai,North,8,636,None,None
40909,mid-range,Mumbai,East,6,471,None,Lunch
40910,mid-range,Bangalore,East,4,932,None,None
40911,mid-range,Delhi NCR,Central,4,117,None,LateNight
40912,budget,Bangalore,West,15,907,Dessert,None
40913,premium,Pune,East,8,706,Dessert,Lunch
40914,budget,Delhi NCR,West,12,767,None,None
40915,premium,Delhi NCR,East,15,82,None,None
40916,budget,Bangalore,Central,16,65,Beverage,None
40917,premium,Bangalore,West,9,369,None,Lunch
40918,premium,Hyderabad,South,10,89,None,Morning
40919,mid-range,Delhi NCR,Central,10,467,Bread,Lunch
40920,mid-range,Mumbai,Central,7,733,Bread,None
40921,budget,Pune,East,16,219,None,None
40922,budget,Bangalore,Central,17,488,Add-on,Lunch
40923,occasional,Pune,North,1,208,None,Dinner
40924,mid-range,Bangalore,West,7,363,Beverage,Lunch
40925,premium,Delhi NCR,North,10,439,Beverage,None
40926,budget,Pune,Central,11,523,Dessert,Lunch
40927,budget,Hyderabad,North,14,514,None,Lunch
40928,premium,Hyderabad,Central,7,852,Add-on,Dinner
40929,mid-range,Bangalore,North,7,242,None,LateNight
40930,mid-range,Delhi NCR,North,9,392,Dessert,None
40931,budget,Pune,East,8,926,None,None
40932,budget,Mumbai,South,18,968,Add-on,None
40933,mid-range,Bangalore,North,9,529,None,Dinner
40934,mid-range,Bangalore,Central,12,37,None,Dinner
40935,budget,Bangalore,South,16,396,Beverage,Lunch
40936,budget,Hyderabad,South,16,451,Bread,Morning
40937,mid-range,Pune,West,3,407,Dessert,Lunch
40938,occasional,Pune,South,3,763,None,Lunch
40939,mid-range,Bangalore,Central,11,844,Dessert,Lunch
40940,budget,Bangalore,West,15,285,None,Lunch
40941,budget,Hyderabad,Central,14,198,None,Lunch
40942,budget,Bangalore,Central,16,458,None,Dinner
40943,budget,Hyderabad,Central,15,141,None,Morning
40944,budget,Bangalore,West,16,675,Beverage,None
40945,mid-range,Bangalore,Central,7,946,None,None
40946,budget,Bangalore,North,13,224,None,None
40947,budget,Bangalore,South,17,428,None,Lunch
40948,premium,Mumbai,North,14,929,Beverage,Lunch
40949,occasional,Mumbai,North,3,305,Dessert,None
40950,mid-range,Delhi NCR,West,6,573,Dessert,None
40951,budget,Bangalore,East,9,256,None,Lunch
40952,budget,Hyderabad,North,8,58,None,Morning
40953,budget,Delhi NCR,South,12,105,Add-on,Morning
40954,occasional,Bangalore,South,1,637,None,None
40955,occasional,Delhi NCR,South,2,68,None,None
40956,budget,Bangalore,North,17,761,Add-on,Lunch
40957,budget,Pune,North,16,424,None,LateNight
40958,budget,Mumbai,West,10,412,None,None
40959,premium,Mumbai,North,8,354,Dessert,None
40960,mid-range,Pune,West,5,816,Bread,None
40961,mid-range,Pune,North,10,323,None,Dinner
40962,mid-range,Bangalore,North,7,254,None,Lunch
40963,mid-range,Mumbai,Central,11,226,None,Lunch
40964,budget,Delhi NCR,North,16,260,Beverage,None
40965,premium,Hyderabad,North,8,581,Dessert,None
40966,mid-range,Mumbai,East,13,575,Beverage,None
40967,budget,Mumbai,North,20,533,Dessert,Dinner
40968,budget,Hyderabad,South,10,498,None,None
40969,mid-range,Delhi NCR,North,8,167,Add-on,Dinner
40970,occasional,Hyderabad,West,1,754,None,None
40971,mid-range,Hyderabad,North,8,461,None,None
40972,premium,Pune,East,12,74,None,Dinner
40973,occasional,Bangalore,South,2,923,Bread,None
40974,mid-range,Pune,South,5,275,Dessert,Lunch
40975,mid-range,Pune,Central,7,257,None,Dinner
40976,mid-range,Delhi NCR,East,7,290,None,Dinner
40977,budget,Hyderabad,Central,12,198,None,None
40978,mid-range,Delhi NCR,East,8,889,None,None
40979,mid-range,Delhi NCR,North,13,910,Beverage,None
40980,budget,Pune,North,15,684,None,Lunch
40981,occasional,Hyderabad,Central,3,296,Beverage,None
40982,mid-range,Pune,Central,11,19,None,Lunch
40983,occasional,Delhi NCR,West,2,368,Add-on,Dinner
40984,budget,Pune,East,12,239,None,None
40985,mid-range,Bangalore,West,5,592,Add-on,None
40986,budget,Bangalore,West,19,405,None,None
40987,budget,Bangalore,North,7,887,None,None
40988,mid-range,Mumbai,Central,6,457,Add-on,None
40989,mid-range,Delhi NCR,North,10,230,Add-on,None
40990,premium,Delhi NCR,South,13,141,None,None
40991,mid-range,Delhi NCR,North,3,507,Beverage,LateNight
40992,budget,Delhi NCR,South,11,1000,Bread,None
40993,mid-range,Mumbai,East,5,481,None,LateNight
40994,budget,Mumbai,West,17,718,None,Dinner
40995,mid-range,Delhi NCR,South,8,664,None,Dinner
40996,mid-range,Mumbai,East,11,421,None,LateNight
40997,budget,Mumbai,Central,3,793,None,None
40998,budget,Bangalore,Central,20,278,None,Morning
40999,mid-range,Delhi NCR,Central,8,310,None,None
41000,premium,Pune,Central,12,456,None,None
41001,budget,Pune,South,22,332,Beverage,LateNight
41002,budget,Delhi NCR,South,11,556,None,None
41003,mid-range,Bangalore,North,10,114,Bread,None
41004,mid-range,Bangalore,West,10,547,None,None
41005,mid-range,Pune,West,4,458,None,None
41006,occasional,Mumbai,East,2,218,Beverage,LateNight
41007,budget,Hyderabad,Central,15,444,Dessert,Lunch
41008,budget,Hyderabad,West,16,836,None,None
41009,mid-range,Pune,West,6,75,None,Dinner
41010,mid-range,Hyderabad,North,5,196,Beverage,None
41011,premium,Hyderabad,West,9,799,Beverage,Lunch
41012,budget,Bangalore,Central,11,89,Beverage,Lunch
41013,occasional,Delhi NCR,North,2,472,Beverage,None
41014,budget,Mumbai,East,13,819,None,None
41015,mid-range,Pune,South,10,333,Bread,Lunch
41016,budget,Delhi NCR,West,17,499,Beverage,None
41017,mid-range,Delhi NCR,North,8,36,None,None
41018,mid-range,Mumbai,West,2,489,Add-on,Dinner
41019,budget,Bangalore,West,16,387,Beverage,Dinner
41020,occasional,Pune,West,1,693,Add-on,Morning
41021,mid-range,Pune,East,10,612,None,Lunch
41022,occasional,Bangalore,West,3,501,Add-on,LateNight
41023,mid-range,Mumbai,Central,7,857,None,None
41024,budget,Bangalore,South,11,773,Dessert,LateNight
41025,mid-range,Mumbai,North,9,603,None,Dinner
41026,mid-range,Hyderabad,West,8,420,None,Dinner
41027,budget,Bangalore,East,11,849,None,Lunch
41028,mid-range,Pune,North,10,488,Add-on,None
41029,occasional,Delhi NCR,Central,1,785,None,Lunch
41030,mid-range,Delhi NCR,West,2,296,Dessert,LateNight
41031,budget,Bangalore,West,20,740,Beverage,Lunch
41032,mid-range,Delhi NCR,North,4,947,Beverage,LateNight
41033,mid-range,Mumbai,East,9,416,Add-on,LateNight
41034,mid-range,Mumbai,Central,7,385,Dessert,None
41035,budget,Hyderabad,West,11,528,None,Morning
41036,mid-range,Delhi NCR,East,6,84,None,LateNight
41037,premium,Delhi NCR,Central,14,320,None,Dinner
41038,budget,Hyderabad,South,13,335,None,None
41039,budget,Pune,East,20,981,None,LateNight
41040,premium,Pune,West,8,834,Beverage,LateNight
41041,mid-range,Hyderabad,West,8,131,None,None
41042,occasional,Mumbai,West,1,697,Add-on,Lunch
41043,mid-range,Pune,East,6,239,Beverage,Lunch
41044,mid-range,Delhi NCR,East,7,716,Dessert,Morning
41045,mid-range,Delhi NCR,North,8,42,None,Dinner
41046,budget,Mumbai,South,22,833,Beverage,LateNight
41047,mid-range,Hyderabad,West,8,498,Bread,Lunch
41048,mid-range,Mumbai,West,12,39,None,None
41049,budget,Bangalore,North,12,465,None,None
41050,occasional,Delhi NCR,South,2,883,Dessert,Lunch
41051,mid-range,Hyderabad,East,4,293,Dessert,Morning
41052,mid-range,Bangalore,Central,10,956,None,Dinner
41053,budget,Mumbai,South,13,444,Add-on,Morning
41054,budget,Bangalore,Central,17,627,None,Lunch
41055,budget,Hyderabad,Central,18,562,None,None
41056,budget,Bangalore,North,22,138,Dessert,None
41057,premium,Bangalore,West,11,80,None,Lunch
41058,budget,Mumbai,East,16,364,None,Lunch
41059,occasional,Pune,East,1,728,Beverage,Dinner
41060,mid-range,Hyderabad,Central,13,200,Beverage,Dinner
41061,budget,Mumbai,North,18,543,Beverage,Morning
41062,budget,Mumbai,North,14,916,None,LateNight
41063,occasional,Bangalore,South,1,882,None,None
41064,mid-range,Bangalore,West,8,48,Beverage,None
41065,budget,Mumbai,East,15,109,None,None
41066,mid-range,Pune,South,4,493,Dessert,Morning
41067,mid-range,Mumbai,South,1,644,None,None
41068,budget,Delhi NCR,Central,23,998,None,None
41069,budget,Bangalore,Central,9,434,None,Dinner
41070,budget,Delhi NCR,West,13,79,Dessert,Dinner
41071,occasional,Bangalore,North,2,292,None,Lunch
41072,budget,Pune,East,9,324,Beverage,Dinner
41073,mid-range,Pune,West,12,329,Add-on,None
41074,budget,Mumbai,Central,16,50,None,Lunch
41075,budget,Delhi NCR,South,13,765,None,Morning
41076,mid-range,Delhi NCR,Central,8,848,Beverage,None
41077,budget,Pune,North,14,275,None,Dinner
41078,mid-range,Delhi NCR,Central,9,437,Bread,None
41079,budget,Bangalore,West,11,395,None,Lunch
41080,budget,Bangalore,South,19,322,None,None
41081,budget,Pune,East,18,83,Beverage,None
41082,mid-range,Pune,South,7,883,Add-on,LateNight
41083,budget,Hyderabad,East,19,801,None,None
41084,budget,Bangalore,South,10,956,None,Morning
41085,mid-range,Delhi NCR,West,8,974,None,LateNight
41086,budget,Delhi NCR,East,15,654,Beverage,Lunch
41087,mid-range,Delhi NCR,West,5,322,None,Dinner
41088,premium,Hyderabad,North,7,787,None,Dinner
41089,occasional,Bangalore,West,3,291,None,Lunch
41090,budget,Pune,Central,19,805,Dessert,Lunch
41091,budget,Hyderabad,East,12,480,None,Dinner
41092,mid-range,Mumbai,South,6,890,None,None
41093,mid-range,Hyderabad,West,13,94,None,Dinner
41094,budget,Delhi NCR,West,14,421,Beverage,None
41095,budget,Delhi NCR,East,13,515,Bread,Lunch
41096,budget,Delhi NCR,South,8,875,Beverage,None
41097,mid-range,Hyderabad,Central,6,707,None,Lunch
41098,budget,Bangalore,North,9,270,None,None
41099,premium,Pune,Central,16,689,Add-on,LateNight
41100,mid-range,Hyderabad,North,3,110,None,LateNight
41101,mid-range,Delhi NCR,West,6,182,Dessert,Lunch
41102,budget,Bangalore,West,20,706,Add-on,Dinner
41103,budget,Pune,Central,15,134,Beverage,None
41104,occasional,Bangalore,West,3,368,None,Dinner
41105,premium,Mumbai,East,13,949,None,None
41106,budget,Hyderabad,North,10,873,None,Morning
41107,budget,Pune,South,9,266,Add-on,Lunch
41108,budget,Delhi NCR,North,22,103,Beverage,None
41109,budget,Mumbai,North,13,168,None,LateNight
41110,mid-range,Pune,Central,9,609,None,None
41111,budget,Bangalore,East,16,741,None,Dinner
41112,budget,Bangalore,Central,9,892,None,Lunch
41113,budget,Delhi NCR,West,12,189,None,None
41114,budget,Hyderabad,West,18,982,None,LateNight
41115,budget,Mumbai,North,11,692,Beverage,None
41116,mid-range,Mumbai,Central,1,221,Beverage,None
41117,budget,Bangalore,North,14,269,Dessert,None
41118,premium,Hyderabad,South,6,105,Beverage,LateNight
41119,premium,Delhi NCR,West,12,268,None,Dinner
41120,occasional,Bangalore,West,1,832,None,Lunch
41121,mid-range,Delhi NCR,South,6,765,None,None
41122,budget,Hyderabad,West,12,876,Bread,LateNight
41123,budget,Delhi NCR,East,16,45,Beverage,Morning
41124,mid-range,Hyderabad,South,12,35,None,None
41125,mid-range,Pune,West,7,653,None,Dinner
41126,budget,Mumbai,North,15,968,Beverage,LateNight
41127,budget,Hyderabad,Central,18,399,None,None
41128,mid-range,Bangalore,Central,5,625,None,None
41129,budget,Hyderabad,North,18,914,None,Morning
41130,mid-range,Bangalore,South,6,624,None,Lunch
41131,mid-range,Hyderabad,West,10,797,Beverage,Lunch
41132,mid-range,Delhi NCR,North,9,989,Dessert,LateNight
41133,budget,Pune,Central,13,409,Beverage,Dinner
41134,budget,Hyderabad,Central,15,10,Beverage,Morning
41135,budget,Delhi NCR,North,10,77,Bread,LateNight
41136,occasional,Mumbai,South,1,50,None,None
41137,budget,Mumbai,East,7,803,None,None
41138,budget,Pune,North,10,192,Beverage,Lunch
41139,premium,Bangalore,West,13,354,Bread,LateNight
41140,premium,Delhi NCR,North,6,738,None,Dinner
41141,premium,Pune,North,6,609,None,Lunch
41142,mid-range,Mumbai,Central,11,951,None,None
41143,mid-range,Delhi NCR,North,11,696,None,None
41144,budget,Bangalore,East,12,794,Beverage,None
41145,mid-range,Delhi NCR,East,9,977,None,Lunch
41146,budget,Hyderabad,South,9,428,None,Dinner
41147,mid-range,Pune,East,3,614,Beverage,None
41148,mid-range,Bangalore,North,7,593,None,None
41149,budget,Hyderabad,East,22,220,None,Dinner
41150,mid-range,Pune,Central,7,988,Add-on,LateNight
41151,mid-range,Pune,East,4,310,Dessert,None
41152,budget,Hyderabad,West,4,624,None,None
41153,budget,Delhi NCR,Central,7,283,Beverage,Lunch
41154,premium,Delhi NCR,East,18,541,None,Lunch
41155,mid-range,Hyderabad,South,9,117,None,Lunch
41156,mid-range,Pune,East,10,865,Beverage,Lunch
