session_id,user_id,restaurant_id,session_start_time,is_ordered
37657,19399,956,2026-01-04 09:40:00,1
37658,29353,1386,2026-01-14 20:44:00,1
37659,20084,240,2026-01-06 07:12:00,1
37660,48803,1625,2026-01-02 21:11:00,1
37661,15167,1612,2026-01-13 21:34:00,0
37662,44984,1297,2026-01-22 21:33:00,1
37663,44029,1884,2026-01-24 14:49:00,1
37664,49809,505,2026-01-04 12:21:00,1
37665,46750,1734,2026-01-21 20:31:00,1
37666,27451,891,2026-01-17 19:56:00,1
37667,10485,1560,2026-01-22 07:26:00,1
37668,22080,70,2026-01-04 08:15:00,1
37669,20519,433,2026-01-08 22:36:00,1
37670,27736,1715,2026-01-04 19:47:00,1
37671,35153,1953,2026-01-21 08:10:00,0
37672,23574,1884,2026-01-28 13:15:00,0
37673,34661,638,2026-01-14 15:16:00,1
37674,9549,587,2026-01-08 11:48:00,1
37675,4144,1351,2026-01-20 10:19:00,1
37676,41611,1549,2026-01-30 14:47:00,1
37677,26608,300,2026-01-21 22:21:00,0
37678,10978,1314,2026-01-01 00:11:00,1
37679,17104,1107,2026-01-11 12:58:00,1
37680,20792,40,2026-01-02 20:08:00,1
37681,12587,404,2026-01-03 20:58:00,1
37682,19114,175,2026-01-11 07:25:00,1
37683,37859,1480,2026-01-14 20:57:00,0
37684,7183,1213,2026-01-01 17:08:00,1
37685,41536,1083,2026-01-18 19:06:00,1
37686,6864,994,2026-01-06 23:18:00,1
37687,47794,1493,2026-01-20 22:50:00,1
37688,12418,1100,2026-01-17 21:42:00,1
37689,29466,1157,2026-01-24 13:14:00,1
37690,17696,1943,2026-01-11 19:38:00,1
37691,8776,1123,2026-01-09 12:58:00,1
37692,16502,665,2026-01-26 20:32:00,1
37693,17235,1806,2026-01-29 21:05:00,1
37694,8832,575,2026-01-10 01:29:00,1
37695,14241,83,2026-01-12 15:49:00,1
37696,39954,1600,2026-01-12 22:24:00,1
37697,25880,1386,2026-01-19 14:03:00,1
37698,7690,1941,2026-01-17 21:27:00,1
37699,11971,1922,2026-01-28 16:54:00,1
37700,16241,1223,2026-01-17 12:48:00,1
37701,35253,1122,2026-01-25 22:21:00,1
37702,10040,1576,2026-01-13 16:50:00,1
37703,25657,1061,2026-01-08 21:30:00,1
37704,33129,1647,2026-01-29 22:48:00,0
37705,34886,519,2026-01-20 21:58:00,1
37706,37270,724,2026-01-16 20:43:00,1
37707,46282,438,2026-01-03 21:11:00,1
37708,26541,1969,2026-01-23 07:10:00,1
37709,43485,150,2026-01-29 22:22:00,0
37710,43753,1832,2026-01-27 00:18:00,1
37711,2798,488,2026-01-05 15:17:00,0
37712,30854,1631,2026-01-10 19:09:00,1
37713,46172,349,2026-01-15 14:21:00,1
37714,6100,724,2026-01-21 10:00:00,1
37715,19086,1274,2026-01-03 00:10:00,1
37716,26791,1255,2026-01-19 21:58:00,1
37717,32779,1022,2026-01-19 08:49:00,0
37718,953,769,2026-01-31 14:48:00,1
37719,43327,42,2026-01-13 22:03:00,1
37720,20120,792,2026-01-28 13:57:00,1
37721,29090,1777,2026-01-16 22:07:00,1
37722,17229,9,2026-01-20 09:08:00,1
37723,28356,397,2026-01-04 15:37:00,1
37724,22135,139,2026-01-17 12:38:00,1
37725,34800,652,2026-01-12 21:13:00,0
37726,46372,758,2026-01-06 08:14:00,1
37727,22319,1198,2026-01-03 23:43:00,1
37728,3714,218,2026-01-15 20:18:00,1
37729,19607,1089,2026-01-31 22:29:00,1
37730,15308,339,2026-01-10 22:54:00,0
37731,45132,799,2026-01-11 21:07:00,0
37732,40621,429,2026-01-02 14:42:00,0
37733,13694,675,2026-01-03 01:10:00,1
37734,30467,1609,2026-01-26 22:37:00,1
37735,28744,1950,2026-01-07 22:41:00,0
37736,47085,819,2026-01-23 22:25:00,1
37737,7619,1498,2026-01-07 16:54:00,0
37738,34150,1484,2026-01-16 15:27:00,1
37739,11653,965,2026-01-27 00:26:00,1
37740,12503,856,2026-01-11 20:54:00,1
37741,34517,1616,2026-01-08 14:14:00,1
37742,46120,1569,2026-01-23 21:48:00,1
37743,35607,1490,2026-01-06 20:24:00,1
37744,13789,1587,2026-01-02 13:04:00,0
37745,24002,1843,2026-01-21 13:25:00,1
37746,15235,705,2026-01-17 22:11:00,1
37747,1647,1692,2026-01-17 09:10:00,1
37748,46555,355,2026-01-13 09:34:00,1
37749,17058,1250,2026-01-28 13:21:00,1
37750,40008,1022,2026-01-30 20:56:00,1
37751,14808,182,2026-01-28 19:50:00,1
37752,44319,1486,2026-01-03 15:14:00,1
37753,41793,769,2026-01-07 07:32:00,1
37754,25182,1066,2026-01-24 22:56:00,1
37755,43009,1593,2026-01-25 20:39:00,1
37756,45784,1670,2026-01-22 14:51:00,1
37757,43052,624,2026-01-01 13:55:00,1
37758,31912,1896,2026-01-07 15:14:00,1
37759,43223,440,2026-01-21 23:16:00,1
37760,35712,140,2026-01-13 11:39:00,1
37761,29612,1731,2026-01-15 22:03:00,1
37762,18837,1813,2026-01-18 00:29:00,1
37763,21485,584,2026-01-19 20:11:00,1
37764,817,355,2026-01-20 13:30:00,0
37765,16252,542,2026-01-05 14:51:00,1
37766,33062,900,2026-01-23 12:25:00,0
37767,5686,496,2026-01-05 21:33:00,0
37768,49514,112,2026-01-31 21:34:00,1
37769,9641,1593,2026-01-17 09:04:00,1
37770,15710,215,2026-01-15 21:53:00,0
37771,3900,399,2026-01-07 14:59:00,1
37772,4566,1013,2026-01-07 11:10:00,1
37773,43744,493,2026-01-03 14:26:00,0
37774,5857,1461,2026-01-01 13:08:00,1
37775,2137,801,2026-01-01 03:09:00,1
37776,46394,528,2026-01-04 10:10:00,1
37777,3456,90,2026-01-29 20:23:00,1
37778,3314,844,2026-01-02 00:03:00,0
37779,16401,1945,2026-01-10 13:25:00,1
37780,37293,1124,2026-01-20 21:55:00,1
37781,11255,1293,2026-01-31 10:54:00,1
37782,10251,951,2026-01-07 20:01:00,1
37783,43080,770,2026-01-03 20:34:00,1
37784,7366,1955,2026-01-31 14:59:00,0
37785,1116,719,2026-01-16 21:04:00,1
37786,38222,933,2026-01-06 15:06:00,0
37787,27291,1723,2026-01-19 22:08:00,1
37788,34431,250,2026-01-15 19:54:00,0
37789,27315,1932,2026-01-29 19:27:00,1
37790,47155,770,2026-01-10 11:25:00,0
37791,22743,1520,2026-01-19 13:27:00,0
37792,23929,1867,2026-01-28 18:32:00,1
37793,38040,850,2026-01-02 19:50:00,1
37794,27386,26,2026-01-15 23:35:00,1
37795,1072,343,2026-01-21 13:45:00,1
37796,37711,1852,2026-01-09 23:55:00,1
37797,32258,1741,2026-01-20 20:41:00,1
37798,49295,1423,2026-01-28 01:13:00,1
37799,26323,923,2026-01-20 20:55:00,1
37800,27438,1264,2026-01-22 15:32:00,1
37801,37300,1953,2026-01-30 21:34:00,1
37802,40002,1466,2026-01-27 14:53:00,0
37803,6685,1424,2026-01-01 13:15:00,1
37804,14660,1072,2026-01-01 08:52:00,1
37805,7536,650,2026-01-07 14:23:00,1
37806,3424,1699,2026-01-04 23:38:00,1
37807,45891,921,2026-01-12 01:12:00,1
37808,24069,1883,2026-01-28 13:39:00,0
37809,18940,966,2026-01-03 22:17:00,1
37810,22944,608,2026-01-30 20:22:00,1
37811,31839,1440,2026-01-31 00:20:00,1
37812,33663,415,2026-01-17 19:25:00,1
37813,25021,1337,2026-01-24 06:43:00,0
37814,42505,1972,2026-01-20 07:37:00,1
37815,14001,645,2026-01-21 20:14:00,0
37816,7644,290,2026-01-07 21:47:00,1
37817,42564,968,2026-01-27 21:48:00,1
37818,42689,1723,2026-01-13 19:14:00,0
37819,16935,96,2026-01-05 08:59:00,1
37820,12939,926,2026-01-02 14:37:00,1
37821,43483,198,2026-01-09 21:26:00,1
37822,47285,1437,2026-01-12 13:52:00,1
37823,6929,438,2026-01-06 13:28:00,1
37824,9614,297,2026-01-15 22:33:00,1
37825,32679,1678,2026-01-14 00:39:00,1
37826,36607,1655,2026-01-20 14:56:00,0
37827,7365,1607,2026-01-21 21:46:00,1
37828,10307,1308,2026-01-19 12:57:00,1
37829,37320,587,2026-01-10 19:33:00,1
37830,119,1693,2026-01-24 00:17:00,1
37831,9379,1556,2026-01-21 12:02:00,1
37832,40586,1529,2026-01-07 10:26:00,1
37833,28752,1854,2026-01-31 23:20:00,1
37834,37436,815,2026-01-04 21:38:00,1
37835,16399,378,2026-01-16 19:29:00,1
37836,22550,32,2026-01-22 23:42:00,0
37837,16400,50,2026-01-29 14:06:00,1
37838,47074,759,2026-01-17 18:09:00,1
37839,37181,215,2026-01-27 13:18:00,1
37840,4919,188,2026-01-12 13:12:00,1
37841,5849,1680,2026-01-31 23:30:00,1
37842,7103,1869,2026-01-11 22:57:00,1
37843,45931,1791,2026-01-02 08:14:00,1
37844,49161,1484,2026-01-30 22:27:00,1
37845,37652,835,2026-01-07 20:08:00,1
37846,41397,1453,2026-01-20 10:50:00,1
37847,21693,1636,2026-01-01 20:25:00,1
37848,8880,874,2026-01-11 11:54:00,0
37849,14567,358,2026-01-31 02:51:00,1
37850,17551,1968,2026-01-13 01:03:00,1
37851,29733,623,2026-01-09 23:05:00,0
37852,39106,1436,2026-01-08 15:23:00,1
37853,6258,1399,2026-01-17 15:39:00,1
37854,35730,1714,2026-01-09 13:28:00,1
37855,5981,918,2026-01-07 15:37:00,1
37856,33891,157,2026-01-03 21:00:00,0
37857,42402,231,2026-01-27 02:01:00,1
37858,18823,969,2026-01-07 15:29:00,1
37859,13150,832,2026-01-06 14:20:00,0
37860,14800,66,2026-01-27 09:48:00,1
37861,37136,1921,2026-01-01 18:03:00,1
37862,16805,891,2026-01-26 18:42:00,1
37863,25840,882,2026-01-29 14:22:00,1
37864,23495,234,2026-01-19 16:18:00,1
37865,24586,1418,2026-01-16 22:09:00,1
37866,9186,1414,2026-01-16 23:37:00,0
37867,45258,201,2026-01-11 12:28:00,1
37868,39231,1072,2026-01-10 14:30:00,1
37869,18407,991,2026-01-14 01:44:00,1
37870,44663,1699,2026-01-30 21:31:00,0
37871,20747,1472,2026-01-23 21:53:00,1
37872,46605,1668,2026-01-07 15:25:00,1
37873,15286,1837,2026-01-08 20:26:00,1
37874,12015,833,2026-01-21 19:34:00,1
37875,29040,1611,2026-01-26 11:30:00,1
37876,24808,831,2026-01-07 21:49:00,1
37877,1007,1982,2026-01-11 20:03:00,1
37878,5532,641,2026-01-18 13:46:00,1
37879,44590,1419,2026-01-26 13:21:00,1
37880,20098,1264,2026-01-15 03:59:00,1
37881,3600,1695,2026-01-30 13:40:00,1
37882,40831,679,2026-01-16 13:48:00,1
37883,1468,1939,2026-01-22 13:08:00,1
37884,18535,1908,2026-01-05 07:46:00,0
37885,46157,378,2026-01-23 18:29:00,1
37886,11245,1421,2026-01-03 00:10:00,1
37887,10142,1789,2026-01-21 20:46:00,1
37888,30873,1178,2026-01-14 02:18:00,1
37889,2026,992,2026-01-13 21:58:00,0
37890,39936,380,2026-01-10 12:47:00,1
37891,11711,1293,2026-01-20 02:57:00,1
37892,23543,954,2026-01-30 09:30:00,0
37893,49837,85,2026-01-11 19:55:00,0
37894,43748,726,2026-01-13 19:21:00,1
37895,45386,1138,2026-01-04 21:19:00,1
37896,3250,1222,2026-01-30 19:08:00,1
37897,28485,689,2026-01-07 22:17:00,1
37898,38731,1721,2026-01-15 21:42:00,1
37899,37554,462,2026-01-21 20:33:00,0
37900,37092,687,2026-01-27 20:33:00,1
37901,27846,1176,2026-01-31 06:54:00,0
37902,42369,786,2026-01-31 16:12:00,1
37903,30316,1755,2026-01-27 22:17:00,1
37904,3180,832,2026-01-21 14:53:00,1
37905,274,805,2026-01-06 20:58:00,1
37906,23772,983,2026-01-08 14:17:00,1
37907,21919,356,2026-01-27 07:45:00,1
37908,37241,1003,2026-01-03 19:04:00,1
37909,22018,126,2026-01-11 20:56:00,0
37910,36424,928,2026-01-28 16:54:00,0
37911,20819,1602,2026-01-25 19:39:00,1
37912,47991,517,2026-01-24 21:01:00,1
37913,38763,307,2026-01-31 23:20:00,1
37914,2220,431,2026-01-08 20:10:00,1
37915,3238,515,2026-01-11 01:28:00,1
37916,39090,1818,2026-01-03 14:49:00,1
37917,43551,1084,2026-01-17 06:57:00,1
37918,2662,1545,2026-01-03 13:57:00,1
37919,4883,1727,2026-01-11 19:06:00,1
37920,26235,965,2026-01-31 14:47:00,1
37921,28573,1494,2026-01-08 06:27:00,1
37922,25405,32,2026-01-27 13:17:00,1
37923,440,1159,2026-01-29 01:37:00,1
37924,30439,1407,2026-01-29 19:29:00,1
37925,30551,1404,2026-01-14 08:32:00,1
37926,32238,352,2026-01-03 17:20:00,1
37927,12202,1850,2026-01-01 03:55:00,1
37928,42479,155,2026-01-06 20:45:00,1
37929,17266,251,2026-01-16 13:11:00,1
37930,39851,192,2026-01-19 21:43:00,1
37931,19834,1849,2026-01-22 19:05:00,1
37932,44861,1446,2026-01-04 22:19:00,1
37933,37244,1454,2026-01-26 14:44:00,1
37934,12808,1412,2026-01-24 11:33:00,1
37935,16798,291,2026-01-26 21:26:00,1
37936,28304,372,2026-01-20 21:41:00,1
37937,1450,1783,2026-01-06 07:31:00,1
37938,16387,219,2026-01-07 21:08:00,1
37939,33797,1777,2026-01-05 14:10:00,1
37940,12073,384,2026-01-24 13:03:00,1
37941,9771,1076,2026-01-30 21:39:00,1
37942,43571,1909,2026-01-06 16:15:00,1
37943,26730,825,2026-01-01 00:19:00,1
37944,44527,1624,2026-01-24 18:53:00,1
37945,14245,1960,2026-01-01 07:28:00,1
37946,20211,1587,2026-01-01 13:29:00,1
37947,21395,624,2026-01-13 20:27:00,0
37948,13162,1535,2026-01-04 13:44:00,1
37949,34782,1869,2026-01-12 01:31:00,1
37950,45664,1699,2026-01-23 19:56:00,1
37951,26238,843,2026-01-20 22:09:00,0
37952,38555,125,2026-01-18 08:43:00,0
37953,29908,209,2026-01-27 12:58:00,1
37954,5810,1319,2026-01-02 23:32:00,1
37955,32872,555,2026-01-24 17:39:00,0
37956,25517,1253,2026-01-26 14:58:00,1
37957,7360,1910,2026-01-04 15:33:00,1
37958,37671,1171,2026-01-07 08:38:00,1
37959,5820,1744,2026-01-08 02:48:00,1
37960,29336,1639,2026-01-14 14:03:00,1
37961,40728,1014,2026-01-16 20:30:00,1
37962,37491,1610,2026-01-04 13:02:00,1
37963,47760,1510,2026-01-12 13:12:00,1
37964,23026,127,2026-01-18 16:25:00,1
37965,20796,709,2026-01-13 09:03:00,1
37966,21902,1993,2026-01-12 13:11:00,1
37967,38398,70,2026-01-26 14:15:00,1
37968,25631,821,2026-01-17 22:58:00,1
37969,44411,728,2026-01-06 13:28:00,1
37970,21030,317,2026-01-03 09:54:00,1
37971,24025,1351,2026-01-31 11:11:00,1
37972,35131,1502,2026-01-01 22:46:00,0
37973,10691,1598,2026-01-26 15:52:00,0
37974,33508,1468,2026-01-10 01:43:00,1
37975,36638,443,2026-01-10 15:01:00,0
37976,11359,457,2026-01-05 09:29:00,1
37977,37730,309,2026-01-08 15:42:00,1
37978,21443,1919,2026-01-14 14:32:00,1
37979,38803,1651,2026-01-06 02:43:00,1
37980,2075,927,2026-01-18 20:39:00,1
37981,19605,882,2026-01-25 18:57:00,1
37982,20445,1435,2026-01-23 22:47:00,1
37983,19925,504,2026-01-06 03:53:00,0
37984,32670,1318,2026-01-06 08:32:00,0
37985,43874,328,2026-01-08 10:34:00,1
37986,10789,1035,2026-01-21 00:51:00,1
37987,35473,377,2026-01-25 18:23:00,1
37988,9597,881,2026-01-14 21:22:00,1
37989,31929,469,2026-01-30 08:39:00,1
37990,38960,1874,2026-01-17 13:56:00,1
37991,23758,350,2026-01-11 13:04:00,1
37992,32708,598,2026-01-11 14:51:00,1
37993,991,33,2026-01-27 19:30:00,1
37994,45993,13,2026-01-06 20:13:00,1
37995,1251,1449,2026-01-14 20:55:00,1
37996,19879,811,2026-01-22 02:33:00,1
37997,28824,546,2026-01-11 19:36:00,1
37998,44972,1718,2026-01-13 19:32:00,0
37999,12926,510,2026-01-08 01:19:00,1
38000,36591,37,2026-01-19 15:52:00,1
38001,35637,1668,2026-01-24 13:55:00,1
38002,15743,814,2026-01-22 07:20:00,1
38003,9700,392,2026-01-27 19:43:00,1
38004,42537,1084,2026-01-13 15:55:00,0
38005,19813,1635,2026-01-06 09:39:00,1
38006,44669,1756,2026-01-23 13:23:00,1
38007,36215,1805,2026-01-19 03:42:00,1
38008,19921,1962,2026-01-03 21:27:00,1
38009,6282,1856,2026-01-30 15:35:00,0
38010,36863,1295,2026-01-04 22:31:00,1
38011,38618,680,2026-01-14 12:34:00,1
38012,21260,1092,2026-01-23 14:29:00,1
38013,47778,912,2026-01-07 00:13:00,1
38014,24732,1739,2026-01-07 23:37:00,1
38015,17365,886,2026-01-27 14:48:00,1
38016,14973,1559,2026-01-12 07:11:00,1
38017,16192,1505,2026-01-16 23:16:00,1
38018,35612,1725,2026-01-20 06:29:00,1
38019,219,1321,2026-01-10 14:37:00,0
38020,15616,645,2026-01-31 18:04:00,1
38021,49704,644,2026-01-24 19:43:00,1
38022,9159,1324,2026-01-23 01:19:00,0
38023,32443,539,2026-01-05 22:04:00,1
38024,34632,564,2026-01-31 23:04:00,0
38025,8407,673,2026-01-15 20:30:00,1
38026,43700,90,2026-01-18 19:03:00,1
38027,13473,938,2026-01-03 14:13:00,1
38028,3926,324,2026-01-26 19:52:00,1
38029,42727,445,2026-01-26 11:41:00,1
38030,7774,1633,2026-01-07 14:31:00,1
38031,37586,634,2026-01-02 15:23:00,0
38032,34803,1651,2026-01-16 20:19:00,1
38033,2994,692,2026-01-10 00:17:00,1
38034,32434,588,2026-01-18 13:35:00,1
38035,46867,386,2026-01-18 19:46:00,1
38036,37682,551,2026-01-26 21:24:00,1
38037,32946,1752,2026-01-03 14:06:00,1
38038,32195,1064,2026-01-13 19:23:00,1
38039,3362,1576,2026-01-03 15:10:00,1
38040,33796,36,2026-01-04 11:15:00,1
38041,30984,952,2026-01-19 21:56:00,1
38042,4688,1159,2026-01-27 12:37:00,1
38043,39607,337,2026-01-30 14:21:00,1
38044,22400,645,2026-01-11 12:38:00,0
38045,34753,704,2026-01-17 19:17:00,1
38046,11629,1576,2026-01-11 19:19:00,1
38047,48092,1810,2026-01-15 22:21:00,1
38048,24815,1834,2026-01-04 21:04:00,1
38049,1189,657,2026-01-31 06:06:00,1
38050,49433,772,2026-01-23 14:39:00,0
38051,15386,1982,2026-01-23 16:30:00,0
38052,1747,866,2026-01-14 19:59:00,0
38053,24004,423,2026-01-07 19:34:00,1
38054,43857,1611,2026-01-25 02:19:00,0
38055,36181,1347,2026-01-13 21:59:00,0
38056,26503,709,2026-01-28 19:30:00,1
38057,17806,805,2026-01-13 19:37:00,0
38058,33161,234,2026-01-27 19:01:00,0
38059,49629,624,2026-01-12 19:59:00,1
38060,29718,1740,2026-01-30 06:19:00,0
38061,20795,761,2026-01-03 19:29:00,0
38062,15453,491,2026-01-07 17:50:00,1
38063,30916,725,2026-01-20 20:00:00,1
38064,41497,1347,2026-01-27 20:25:00,1
38065,21246,328,2026-01-20 13:16:00,1
38066,39724,1647,2026-01-16 16:29:00,1
38067,11630,1649,2026-01-14 21:36:00,1
38068,7381,1546,2026-01-24 08:54:00,1
38069,36402,587,2026-01-28 13:03:00,1
38070,40290,1658,2026-01-20 17:17:00,1
38071,23091,1241,2026-01-31 03:54:00,1
38072,1708,286,2026-01-15 22:23:00,1
38073,14261,1319,2026-01-16 01:56:00,0
38074,9803,1174,2026-01-16 19:36:00,1
38075,15197,1750,2026-01-15 21:55:00,1
38076,36130,155,2026-01-31 15:00:00,1
38077,33957,1527,2026-01-12 17:41:00,1
38078,884,415,2026-01-25 23:42:00,0
38079,3298,109,2026-01-30 20:02:00,1
38080,30734,1178,2026-01-03 17:39:00,1
38081,26848,1159,2026-01-21 02:14:00,1
38082,28999,50,2026-01-30 18:43:00,1
38083,28436,569,2026-01-13 09:15:00,1
38084,49265,1066,2026-01-04 19:28:00,1
38085,29110,1772,2026-01-11 11:33:00,1
38086,32964,968,2026-01-21 16:03:00,1
38087,20733,1586,2026-01-11 22:23:00,1
38088,24221,1157,2026-01-31 14:34:00,1
38089,23804,1754,2026-01-21 12:42:00,1
38090,31689,1249,2026-01-12 14:00:00,0
38091,41919,257,2026-01-11 21:29:00,0
38092,39230,950,2026-01-23 12:21:00,1
38093,14448,1806,2026-01-17 09:43:00,1
38094,48364,1921,2026-01-16 21:26:00,1
38095,4220,1056,2026-01-25 21:39:00,1
38096,16573,1198,2026-01-03 20:59:00,1
38097,16509,977,2026-01-27 21:42:00,1
38098,10531,487,2026-01-06 21:47:00,1
38099,13586,244,2026-01-20 19:03:00,1
38100,23443,1222,2026-01-22 20:58:00,1
38101,33357,1905,2026-01-20 12:59:00,0
38102,26651,765,2026-01-27 16:52:00,1
38103,17405,124,2026-01-24 15:07:00,1
38104,4078,1665,2026-01-03 21:20:00,1
38105,32107,362,2026-01-27 14:47:00,0
38106,38806,1317,2026-01-07 19:18:00,1
38107,40698,78,2026-01-10 21:46:00,1
38108,14853,1186,2026-01-04 14:09:00,1
38109,23933,969,2026-01-02 14:18:00,1
38110,38263,1348,2026-01-04 21:19:00,0
38111,18592,1366,2026-01-08 13:32:00,1
38112,38094,1592,2026-01-22 19:49:00,1
38113,20739,54,2026-01-08 09:37:00,0
38114,27948,1529,2026-01-07 02:56:00,1
38115,5727,589,2026-01-29 15:06:00,1
38116,35256,1492,2026-01-14 12:37:00,1
38117,42962,1969,2026-01-11 01:40:00,1
38118,42597,1179,2026-01-02 11:44:00,1
38119,10341,1838,2026-01-23 16:11:00,0
38120,18496,1934,2026-01-26 15:32:00,1
38121,32339,473,2026-01-28 22:25:00,1
38122,9745,1592,2026-01-07 19:25:00,1
38123,13525,9,2026-01-15 14:32:00,1
38124,31932,17,2026-01-09 11:52:00,1
38125,26785,1381,2026-01-12 22:15:00,1
38126,27555,1758,2026-01-07 14:33:00,1
38127,38805,1461,2026-01-30 20:35:00,1
38128,4158,728,2026-01-18 03:29:00,1
38129,37394,652,2026-01-20 11:15:00,1
38130,356,1614,2026-01-31 15:28:00,1
38131,10631,1250,2026-01-02 20:46:00,1
38132,12863,912,2026-01-13 09:34:00,1
38133,232,966,2026-01-28 15:46:00,1
38134,2399,29,2026-01-27 19:36:00,0
38135,49869,295,2026-01-10 21:52:00,1
38136,34425,1732,2026-01-04 23:48:00,1
38137,39042,1519,2026-01-12 20:02:00,0
38138,43214,569,2026-01-23 23:44:00,0
38139,30312,1919,2026-01-30 01:29:00,1
38140,11023,1129,2026-01-06 22:38:00,1
38141,22536,204,2026-01-11 07:22:00,1
38142,19529,1209,2026-01-16 19:48:00,1
38143,5254,360,2026-01-24 21:24:00,1
38144,49892,1090,2026-01-03 13:04:00,1
38145,48257,1600,2026-01-04 13:27:00,1
38146,4683,1182,2026-01-27 13:01:00,0
38147,11656,478,2026-01-13 17:31:00,1
38148,32697,1332,2026-01-28 13:23:00,0
38149,5232,1592,2026-01-03 21:55:00,1
38150,34182,99,2026-01-01 18:28:00,0
38151,14079,1493,2026-01-07 17:50:00,1
38152,47587,340,2026-01-22 15:24:00,1
38153,30286,968,2026-01-21 03:35:00,0
38154,38098,1683,2026-01-07 08:38:00,1
38155,2762,729,2026-01-18 22:56:00,1
38156,35961,515,2026-01-21 19:32:00,0
38157,9643,716,2026-01-22 03:54:00,0
38158,3798,1413,2026-01-25 01:33:00,1
38159,26905,153,2026-01-07 11:13:00,1
38160,44854,1445,2026-01-08 20:18:00,1
38161,49484,1869,2026-01-03 13:09:00,1
38162,21634,677,2026-01-10 18:09:00,1
38163,19754,624,2026-01-03 19:25:00,1
38164,19485,1938,2026-01-11 19:53:00,0
38165,31914,868,2026-01-27 20:12:00,1
38166,23938,1851,2026-01-21 13:04:00,0
38167,6574,1753,2026-01-17 19:33:00,0
38168,17500,33,2026-01-05 06:14:00,1
38169,1253,1302,2026-01-03 15:54:00,0
38170,19934,1336,2026-01-22 01:39:00,1
38171,10535,1644,2026-01-04 21:25:00,1
38172,40938,1660,2026-01-09 14:10:00,0
38173,16181,766,2026-01-20 13:45:00,1
38174,24297,372,2026-01-04 02:27:00,1
38175,48985,1154,2026-01-21 13:28:00,1
38176,5231,1146,2026-01-16 16:58:00,1
38177,9236,848,2026-01-27 20:09:00,1
38178,21816,1097,2026-01-17 19:17:00,1
38179,47926,1448,2026-01-15 09:03:00,1
38180,2564,1903,2026-01-03 16:29:00,1
38181,29445,210,2026-01-24 21:44:00,1
38182,34863,74,2026-01-17 22:38:00,0
38183,9833,1278,2026-01-07 13:14:00,1
38184,15441,1492,2026-01-08 14:48:00,0
38185,24877,433,2026-01-05 11:31:00,1
38186,13882,1964,2026-01-29 19:58:00,1
38187,26058,769,2026-01-27 09:13:00,1
38188,29939,1593,2026-01-09 13:41:00,1
38189,24212,1873,2026-01-24 20:06:00,1
38190,6829,1061,2026-01-27 12:00:00,1
38191,4353,1735,2026-01-01 01:42:00,1
38192,14056,847,2026-01-28 19:33:00,0
38193,38372,805,2026-01-25 13:20:00,1
38194,21107,934,2026-01-10 03:04:00,1
38195,8049,1416,2026-01-23 21:13:00,0
38196,30208,466,2026-01-16 11:51:00,1
38197,32673,921,2026-01-29 19:32:00,0
38198,2316,781,2026-01-29 23:02:00,1
38199,26233,576,2026-01-21 19:49:00,1
38200,29668,1971,2026-01-28 20:17:00,1
38201,41219,1493,2026-01-19 00:00:00,0
38202,13492,1224,2026-01-09 01:09:00,1
38203,15984,1770,2026-01-05 21:47:00,1
38204,49882,1369,2026-01-14 12:06:00,0
38205,6798,1969,2026-01-21 12:12:00,1
38206,41174,1050,2026-01-12 18:19:00,1
38207,28366,1625,2026-01-05 13:23:00,1
38208,33857,607,2026-01-23 11:42:00,1
38209,34980,1081,2026-01-14 15:29:00,1
38210,28524,1748,2026-01-14 13:17:00,1
38211,49207,89,2026-01-06 13:23:00,1
38212,17609,1887,2026-01-06 14:24:00,1
38213,29417,1443,2026-01-19 20:18:00,0
38214,23818,1910,2026-01-04 11:00:00,1
38215,22728,582,2026-01-06 22:27:00,1
38216,11148,674,2026-01-13 19:11:00,1
38217,29753,1456,2026-01-16 03:27:00,1
38218,14222,328,2026-01-10 20:54:00,0
38219,34343,1037,2026-01-03 22:12:00,0
38220,29203,1301,2026-01-10 00:17:00,1
38221,42008,1896,2026-01-14 19:46:00,1
38222,43191,1281,2026-01-20 22:57:00,1
38223,35342,1996,2026-01-26 17:10:00,1
38224,12849,29,2026-01-04 16:15:00,1
38225,43437,1737,2026-01-27 19:21:00,1
38226,6479,178,2026-01-30 08:23:00,1
38227,24040,1389,2026-01-15 21:57:00,1
38228,22621,1162,2026-01-23 00:00:00,1
38229,8329,118,2026-01-09 08:37:00,0
38230,49818,1022,2026-01-23 20:00:00,1
38231,17344,1071,2026-01-03 17:32:00,1
38232,11446,467,2026-01-27 16:21:00,1
38233,3230,1150,2026-01-06 13:03:00,0
38234,40835,1463,2026-01-16 15:10:00,1
38235,858,21,2026-01-02 11:53:00,1
38236,39477,1035,2026-01-14 17:34:00,1
38237,40455,946,2026-01-13 21:16:00,1
38238,27489,744,2026-01-17 14:41:00,1
38239,25532,1054,2026-01-09 11:37:00,1
38240,48362,1580,2026-01-25 14:01:00,1
38241,16894,1803,2026-01-11 21:25:00,1
38242,5540,127,2026-01-08 19:00:00,1
38243,30428,1999,2026-01-26 19:07:00,1
38244,7693,707,2026-01-03 11:41:00,1
38245,49465,1156,2026-01-08 19:00:00,0
38246,6409,223,2026-01-05 14:28:00,1
38247,42195,650,2026-01-29 01:11:00,1
38248,22974,1584,2026-01-20 20:10:00,1
38249,27922,469,2026-01-27 15:43:00,1
38250,43181,1174,2026-01-19 19:31:00,1
